"Group","Year","Value","Scale","Stdev"
"sablefish_juv",1977,NA,1.87581363416382e-06,NA
"sablefish_adu",1977,2718,1.87581363416382e-06,271.8
"eelpouts",1977,NA,1.87581363416382e-06,NA
"deep_demersals",1977,NA,1.87581363416382e-06,NA
"pac_ocean_perch",1977,2406,1.87581363416382e-06,240.6
"oth_rockfish",1977,NA,1.87581363416382e-06,NA
"north_rockfish",1977,5,1.87581363416382e-06,0.5
"shortraker_rock",1977,NA,1.87581363416382e-06,NA
"rougheye_rock",1977,2,1.87581363416382e-06,0.2
"atka",1977,NA,1.87581363416382e-06,NA
"shallow_demersals",1977,NA,1.87581363416382e-06,NA
"lg_sculpins",1977,NA,1.87581363416382e-06,NA
"octopus",1977,NA,1.87581363416382e-06,NA
"squids",1977,NA,1.87581363416382e-06,NA
"salmon_returning",1977,NA,1.87581363416382e-06,NA
"salmon_smolts",1977,NA,1.87581363416382e-06,NA
"mycto_bathy",1977,NA,1.87581363416382e-06,NA
"capelin",1977,NA,1.87581363416382e-06,NA
"sandlance",1977,NA,1.87581363416382e-06,NA
"oth_forage",1977,NA,1.87581363416382e-06,NA
"bairdi",1977,37750.8,1.87581363416382e-06,3775.08
"king_crabs",1977,35915.8,1.87581363416382e-06,3591.58
"opilio",1977,NA,1.87581363416382e-06,NA
"pandalid",1977,NA,1.87581363416382e-06,NA
"ben_zooplankton",1977,NA,1.87581363416382e-06,NA
"snails_sea_stars",1977,NA,1.87581363416382e-06,NA
"herb_echinoderms",1977,NA,1.87581363416382e-06,NA
"misc_crabs",1977,NA,1.87581363416382e-06,NA
"structural_epifauna",1977,NA,1.87581363416382e-06,NA
"infauna",1977,NA,1.87581363416382e-06,NA
"jellyfish",1977,NA,1.87581363416382e-06,NA
"pel_zooplankton",1977,NA,1.87581363416382e-06,NA
"euphausiids",1977,NA,1.87581363416382e-06,NA
"copepods",1977,NA,1.87581363416382e-06,NA
"pelagic_microbes",1977,NA,1.87581363416382e-06,NA
"benthic_microbes",1977,NA,1.87581363416382e-06,NA
"lg_phytoplankton",1977,NA,1.87581363416382e-06,NA
"sm_phytoplankton",1977,NA,1.87581363416382e-06,NA
"discards_offal",1977,NA,1.87581363416382e-06,NA
"pelagic_detritus",1977,NA,1.87581363416382e-06,NA
"benthic_detritus",1977,NA,1.87581363416382e-06,NA
"outside",1978,NA,1.87581363416382e-06,NA
"transient_killers",1978,NA,1.87581363416382e-06,NA
"toothed_whales",1978,NA,1.87581363416382e-06,NA
"gray_whales",1978,NA,1.87581363416382e-06,NA
"baleen_whales",1978,NA,1.87581363416382e-06,NA
"pinnipeds",1978,NA,1.87581363416382e-06,NA
"walrus_bd_seals",1978,NA,1.87581363416382e-06,NA
"nf_seal_juv",1978,NA,1.87581363416382e-06,NA
"nf_seal_adu",1978,NA,1.87581363416382e-06,NA
"ice_seals",1978,NA,1.87581363416382e-06,NA
"oth_birds",1978,NA,1.87581363416382e-06,NA
"murres_puffins",1978,NA,1.87581363416382e-06,NA
"kittiwakes",1978,NA,1.87581363416382e-06,NA
"auklets",1978,NA,1.87581363416382e-06,NA
"fulmars",1978,NA,1.87581363416382e-06,NA
"albatross",1978,NA,1.87581363416382e-06,NA
"sharks",1978,NA,1.87581363416382e-06,NA
"pollock_juv",1978,NA,1.87581363416382e-06,NA
"pollock_adu",1978,979431,1.87581363416382e-06,97943.1
"pcod_juv",1978,NA,1.87581363416382e-06,NA
"pcod_adu",1978,42543,1.87581363416382e-06,4254.3
"herring",1978,7032.496104,1.87581363416382e-06,703.2496104
"arrowtooth_juv",1978,NA,1.87581363416382e-06,NA
"arrowtooth_adu",1978,NA,1.87581363416382e-06,NA
"kamchatka",1978,NA,1.87581363416382e-06,NA
"gr_turbot_juv",1978,NA,1.87581363416382e-06,NA
"gr_turbot_adu",1978,NA,1.87581363416382e-06,NA
"halibut_juv",1978,NA,1.87581363416382e-06,NA
"halibut_adu",1978,NA,1.87581363416382e-06,NA
"yf_sole",1978,138433,1.87581363416382e-06,13843.3
"fh_sole",1978,NA,1.87581363416382e-06,NA
"nr_sole",1978,NA,1.87581363416382e-06,NA
"ak_plaice",1978,NA,1.87581363416382e-06,NA
"oth_flatfish",1978,NA,1.87581363416382e-06,NA
"ak_skate",1978,NA,1.87581363416382e-06,NA
"oth_skate",1978,NA,1.87581363416382e-06,NA
"sablefish_juv",1978,NA,1.87581363416382e-06,NA
"sablefish_adu",1978,1193,1.87581363416382e-06,119.3
"eelpouts",1978,NA,1.87581363416382e-06,NA
"deep_demersals",1978,NA,1.87581363416382e-06,NA
"pac_ocean_perch",1978,2230,1.87581363416382e-06,223
"oth_rockfish",1978,NA,1.87581363416382e-06,NA
"north_rockfish",1978,32,1.87581363416382e-06,3.2
"shortraker_rock",1978,1069,1.87581363416382e-06,106.9
"rougheye_rock",1978,99,1.87581363416382e-06,9.9
"atka",1978,NA,1.87581363416382e-06,NA
"shallow_demersals",1978,NA,1.87581363416382e-06,NA
"lg_sculpins",1978,NA,1.87581363416382e-06,NA
"octopus",1978,NA,1.87581363416382e-06,NA
"squids",1978,NA,1.87581363416382e-06,NA
"salmon_returning",1978,NA,1.87581363416382e-06,NA
"salmon_smolts",1978,NA,1.87581363416382e-06,NA
"mycto_bathy",1978,NA,1.87581363416382e-06,NA
"capelin",1978,NA,1.87581363416382e-06,NA
"sandlance",1978,NA,1.87581363416382e-06,NA
"oth_forage",1978,NA,1.87581363416382e-06,NA
"bairdi",1978,22585,1.87581363416382e-06,2258.5
"king_crabs",1978,44864.64111,1.87581363416382e-06,4486.464111
"opilio",1978,NA,1.87581363416382e-06,NA
"pandalid",1978,NA,1.87581363416382e-06,NA
"ben_zooplankton",1978,NA,1.87581363416382e-06,NA
"snails_sea_stars",1978,NA,1.87581363416382e-06,NA
"herb_echinoderms",1978,NA,1.87581363416382e-06,NA
"misc_crabs",1978,NA,1.87581363416382e-06,NA
"structural_epifauna",1978,NA,1.87581363416382e-06,NA
"infauna",1978,NA,1.87581363416382e-06,NA
"jellyfish",1978,NA,1.87581363416382e-06,NA
"pel_zooplankton",1978,NA,1.87581363416382e-06,NA
"euphausiids",1978,NA,1.87581363416382e-06,NA
"copepods",1978,NA,1.87581363416382e-06,NA
"pelagic_microbes",1978,NA,1.87581363416382e-06,NA
"benthic_microbes",1978,NA,1.87581363416382e-06,NA
"lg_phytoplankton",1978,NA,1.87581363416382e-06,NA
"sm_phytoplankton",1978,NA,1.87581363416382e-06,NA
"discards_offal",1978,NA,1.87581363416382e-06,NA
"pelagic_detritus",1978,NA,1.87581363416382e-06,NA
"benthic_detritus",1978,NA,1.87581363416382e-06,NA
"outside",1979,NA,1.87581363416382e-06,NA
"transient_killers",1979,NA,1.87581363416382e-06,NA
"toothed_whales",1979,NA,1.87581363416382e-06,NA
"gray_whales",1979,NA,1.87581363416382e-06,NA
"baleen_whales",1979,NA,1.87581363416382e-06,NA
"pinnipeds",1979,NA,1.87581363416382e-06,NA
"walrus_bd_seals",1979,NA,1.87581363416382e-06,NA
"nf_seal_juv",1979,NA,1.87581363416382e-06,NA
"nf_seal_adu",1979,NA,1.87581363416382e-06,NA
"ice_seals",1979,NA,1.87581363416382e-06,NA
"oth_birds",1979,NA,1.87581363416382e-06,NA
"murres_puffins",1979,NA,1.87581363416382e-06,NA
"kittiwakes",1979,NA,1.87581363416382e-06,NA
"auklets",1979,NA,1.87581363416382e-06,NA
"fulmars",1979,NA,1.87581363416382e-06,NA
"albatross",1979,NA,1.87581363416382e-06,NA
"sharks",1979,NA,1.87581363416382e-06,NA
"pollock_juv",1979,NA,1.87581363416382e-06,NA
"pollock_adu",1979,935714,1.87581363416382e-06,93571.4
"pcod_juv",1979,NA,1.87581363416382e-06,NA
"pcod_adu",1979,33761,1.87581363416382e-06,3376.1
"herring",1979,10093.33742,1.87581363416382e-06,1009.333742
"arrowtooth_juv",1979,NA,1.87581363416382e-06,NA
"arrowtooth_adu",1979,NA,1.87581363416382e-06,NA
"kamchatka",1979,NA,1.87581363416382e-06,NA
"gr_turbot_juv",1979,NA,1.87581363416382e-06,NA
"gr_turbot_adu",1979,NA,1.87581363416382e-06,NA
"halibut_juv",1979,NA,1.87581363416382e-06,NA
"halibut_adu",1979,NA,1.87581363416382e-06,NA
"yf_sole",1979,99019,1.87581363416382e-06,9901.9
"fh_sole",1979,NA,1.87581363416382e-06,NA
"nr_sole",1979,NA,1.87581363416382e-06,NA
"ak_plaice",1979,NA,1.87581363416382e-06,NA
"oth_flatfish",1979,NA,1.87581363416382e-06,NA
"ak_skate",1979,NA,1.87581363416382e-06,NA
"oth_skate",1979,NA,1.87581363416382e-06,NA
"sablefish_juv",1979,NA,1.87581363416382e-06,NA
"sablefish_adu",1979,1376,1.87581363416382e-06,137.6
"eelpouts",1979,NA,1.87581363416382e-06,NA
"deep_demersals",1979,NA,1.87581363416382e-06,NA
"pac_ocean_perch",1979,1722,1.87581363416382e-06,172.2
"oth_rockfish",1979,NA,1.87581363416382e-06,NA
"north_rockfish",1979,46,1.87581363416382e-06,4.6
"shortraker_rock",1979,279,1.87581363416382e-06,27.9
"rougheye_rock",1979,477,1.87581363416382e-06,47.7
"atka",1979,NA,1.87581363416382e-06,NA
"shallow_demersals",1979,NA,1.87581363416382e-06,NA
"lg_sculpins",1979,NA,1.87581363416382e-06,NA
"octopus",1979,NA,1.87581363416382e-06,NA
"squids",1979,NA,1.87581363416382e-06,NA
"salmon_returning",1979,NA,1.87581363416382e-06,NA
"salmon_smolts",1979,NA,1.87581363416382e-06,NA
"mycto_bathy",1979,NA,1.87581363416382e-06,NA
"capelin",1979,NA,1.87581363416382e-06,NA
"sandlance",1979,NA,1.87581363416382e-06,NA
"oth_forage",1979,NA,1.87581363416382e-06,NA
"bairdi",1979,21717.9,1.87581363416382e-06,2171.79
"king_crabs",1979,53056.52589,1.87581363416382e-06,5305.652589
"opilio",1979,NA,1.87581363416382e-06,NA
"pandalid",1979,NA,1.87581363416382e-06,NA
"ben_zooplankton",1979,NA,1.87581363416382e-06,NA
"snails_sea_stars",1979,NA,1.87581363416382e-06,NA
"herb_echinoderms",1979,NA,1.87581363416382e-06,NA
"misc_crabs",1979,NA,1.87581363416382e-06,NA
"structural_epifauna",1979,NA,1.87581363416382e-06,NA
"infauna",1979,NA,1.87581363416382e-06,NA
"jellyfish",1979,NA,1.87581363416382e-06,NA
"pel_zooplankton",1979,NA,1.87581363416382e-06,NA
"euphausiids",1979,NA,1.87581363416382e-06,NA
"copepods",1979,NA,1.87581363416382e-06,NA
"pelagic_microbes",1979,NA,1.87581363416382e-06,NA
"benthic_microbes",1979,NA,1.87581363416382e-06,NA
"lg_phytoplankton",1979,NA,1.87581363416382e-06,NA
"sm_phytoplankton",1979,NA,1.87581363416382e-06,NA
"discards_offal",1979,NA,1.87581363416382e-06,NA
"pelagic_detritus",1979,NA,1.87581363416382e-06,NA
"benthic_detritus",1979,NA,1.87581363416382e-06,NA
"outside",1980,NA,1.87581363416382e-06,NA
"transient_killers",1980,NA,1.87581363416382e-06,NA
"toothed_whales",1980,NA,1.87581363416382e-06,NA
"gray_whales",1980,NA,1.87581363416382e-06,NA
"baleen_whales",1980,NA,1.87581363416382e-06,NA
"pinnipeds",1980,NA,1.87581363416382e-06,NA
"walrus_bd_seals",1980,NA,1.87581363416382e-06,NA
"nf_seal_juv",1980,NA,1.87581363416382e-06,NA
"nf_seal_adu",1980,NA,1.87581363416382e-06,NA
"ice_seals",1980,NA,1.87581363416382e-06,NA
"oth_birds",1980,NA,1.87581363416382e-06,NA
"murres_puffins",1980,NA,1.87581363416382e-06,NA
"kittiwakes",1980,NA,1.87581363416382e-06,NA
"auklets",1980,NA,1.87581363416382e-06,NA
"fulmars",1980,NA,1.87581363416382e-06,NA
"albatross",1980,NA,1.87581363416382e-06,NA
"sharks",1980,NA,1.87581363416382e-06,NA
"pollock_juv",1980,NA,1.87581363416382e-06,NA
"pollock_adu",1980,958280,1.87581363416382e-06,95828
"pcod_juv",1980,NA,1.87581363416382e-06,NA
"pcod_adu",1980,45861,1.87581363416382e-06,4586.1
"herring",1980,23279.26761,1.87581363416382e-06,2327.926761
"arrowtooth_juv",1980,NA,1.87581363416382e-06,NA
"arrowtooth_adu",1980,NA,1.87581363416382e-06,NA
"kamchatka",1980,NA,1.87581363416382e-06,NA
"gr_turbot_juv",1980,NA,1.87581363416382e-06,NA
"gr_turbot_adu",1980,NA,1.87581363416382e-06,NA
"halibut_juv",1980,NA,1.87581363416382e-06,NA
"halibut_adu",1980,NA,1.87581363416382e-06,NA
"yf_sole",1980,87391,1.87581363416382e-06,8739.1
"fh_sole",1980,NA,1.87581363416382e-06,NA
"nr_sole",1980,NA,1.87581363416382e-06,NA
"ak_plaice",1980,NA,1.87581363416382e-06,NA
"oth_flatfish",1980,NA,1.87581363416382e-06,NA
"ak_skate",1980,NA,1.87581363416382e-06,NA
"oth_skate",1980,NA,1.87581363416382e-06,NA
"sablefish_juv",1980,NA,1.87581363416382e-06,NA
"sablefish_adu",1980,2205,1.87581363416382e-06,220.5
"eelpouts",1980,NA,1.87581363416382e-06,NA
"deep_demersals",1980,NA,1.87581363416382e-06,NA
"pac_ocean_perch",1980,959,1.87581363416382e-06,95.9
"oth_rockfish",1980,NA,1.87581363416382e-06,NA
"north_rockfish",1980,89,1.87581363416382e-06,8.9
"shortraker_rock",1980,649,1.87581363416382e-06,64.9
"rougheye_rock",1980,160,1.87581363416382e-06,16
"atka",1980,NA,1.87581363416382e-06,NA
"shallow_demersals",1980,NA,1.87581363416382e-06,NA
"lg_sculpins",1980,NA,1.87581363416382e-06,NA
"octopus",1980,NA,1.87581363416382e-06,NA
"squids",1980,NA,1.87581363416382e-06,NA
"salmon_returning",1980,NA,1.87581363416382e-06,NA
"salmon_smolts",1980,NA,1.87581363416382e-06,NA
"mycto_bathy",1980,NA,1.87581363416382e-06,NA
"capelin",1980,NA,1.87581363416382e-06,NA
"sandlance",1980,NA,1.87581363416382e-06,NA
"oth_forage",1980,NA,1.87581363416382e-06,NA
"bairdi",1980,15117,1.87581363416382e-06,1511.7
"king_crabs",1980,64956.1,1.87581363416382e-06,6495.61
"opilio",1980,NA,1.87581363416382e-06,NA
"pandalid",1980,NA,1.87581363416382e-06,NA
"ben_zooplankton",1980,NA,1.87581363416382e-06,NA
"snails_sea_stars",1980,NA,1.87581363416382e-06,NA
"herb_echinoderms",1980,NA,1.87581363416382e-06,NA
"misc_crabs",1980,NA,1.87581363416382e-06,NA
"structural_epifauna",1980,NA,1.87581363416382e-06,NA
"infauna",1980,NA,1.87581363416382e-06,NA
"jellyfish",1980,NA,1.87581363416382e-06,NA
"pel_zooplankton",1980,NA,1.87581363416382e-06,NA
"euphausiids",1980,NA,1.87581363416382e-06,NA
"copepods",1980,NA,1.87581363416382e-06,NA
"pelagic_microbes",1980,NA,1.87581363416382e-06,NA
"benthic_microbes",1980,NA,1.87581363416382e-06,NA
"lg_phytoplankton",1980,NA,1.87581363416382e-06,NA
"sm_phytoplankton",1980,NA,1.87581363416382e-06,NA
"discards_offal",1980,NA,1.87581363416382e-06,NA
"pelagic_detritus",1980,NA,1.87581363416382e-06,NA
"benthic_detritus",1980,NA,1.87581363416382e-06,NA
"outside",1981,NA,1.87581363416382e-06,NA
"transient_killers",1981,NA,1.87581363416382e-06,NA
"toothed_whales",1981,NA,1.87581363416382e-06,NA
"gray_whales",1981,NA,1.87581363416382e-06,NA
"baleen_whales",1981,NA,1.87581363416382e-06,NA
"pinnipeds",1981,NA,1.87581363416382e-06,NA
"walrus_bd_seals",1981,NA,1.87581363416382e-06,NA
"nf_seal_juv",1981,NA,1.87581363416382e-06,NA
"nf_seal_adu",1981,NA,1.87581363416382e-06,NA
"ice_seals",1981,NA,1.87581363416382e-06,NA
"oth_birds",1981,NA,1.87581363416382e-06,NA
"murres_puffins",1981,NA,1.87581363416382e-06,NA
"kittiwakes",1981,NA,1.87581363416382e-06,NA
"auklets",1981,NA,1.87581363416382e-06,NA
"fulmars",1981,NA,1.87581363416382e-06,NA
"albatross",1981,NA,1.87581363416382e-06,NA
"sharks",1981,NA,1.87581363416382e-06,NA
"pollock_juv",1981,NA,1.87581363416382e-06,NA
"pollock_adu",1981,973502,1.87581363416382e-06,97350.2
"pcod_juv",1981,NA,1.87581363416382e-06,NA
"pcod_adu",1981,56507,1.87581363416382e-06,5650.7
"herring",1981,12989.97829,1.87581363416382e-06,1298.997829
"arrowtooth_juv",1981,NA,1.87581363416382e-06,NA
"arrowtooth_adu",1981,NA,1.87581363416382e-06,NA
"kamchatka",1981,NA,1.87581363416382e-06,NA
"gr_turbot_juv",1981,NA,1.87581363416382e-06,NA
"gr_turbot_adu",1981,NA,1.87581363416382e-06,NA
"halibut_juv",1981,NA,1.87581363416382e-06,NA
"halibut_adu",1981,NA,1.87581363416382e-06,NA
"yf_sole",1981,97301,1.87581363416382e-06,9730.1
"fh_sole",1981,NA,1.87581363416382e-06,NA
"nr_sole",1981,NA,1.87581363416382e-06,NA
"ak_plaice",1981,NA,1.87581363416382e-06,NA
"oth_flatfish",1981,NA,1.87581363416382e-06,NA
"ak_skate",1981,NA,1.87581363416382e-06,NA
"oth_skate",1981,NA,1.87581363416382e-06,NA
"sablefish_juv",1981,NA,1.87581363416382e-06,NA
"sablefish_adu",1981,2605,1.87581363416382e-06,260.5
"eelpouts",1981,NA,1.87581363416382e-06,NA
"deep_demersals",1981,NA,1.87581363416382e-06,NA
"pac_ocean_perch",1981,1186,1.87581363416382e-06,118.6
"oth_rockfish",1981,NA,1.87581363416382e-06,NA
"north_rockfish",1981,35,1.87581363416382e-06,3.5
"shortraker_rock",1981,441,1.87581363416382e-06,44.1
"rougheye_rock",1981,283,1.87581363416382e-06,28.3
"atka",1981,NA,1.87581363416382e-06,NA
"shallow_demersals",1981,NA,1.87581363416382e-06,NA
"lg_sculpins",1981,NA,1.87581363416382e-06,NA
"octopus",1981,NA,1.87581363416382e-06,NA
"squids",1981,NA,1.87581363416382e-06,NA
"salmon_returning",1981,NA,1.87581363416382e-06,NA
"salmon_smolts",1981,NA,1.87581363416382e-06,NA
"mycto_bathy",1981,NA,1.87581363416382e-06,NA
"capelin",1981,NA,1.87581363416382e-06,NA
"sandlance",1981,NA,1.87581363416382e-06,NA
"oth_forage",1981,NA,1.87581363416382e-06,NA
"bairdi",1981,6169.3,1.87581363416382e-06,616.93
"king_crabs",1981,21674.31708,1.87581363416382e-06,2167.431708
"opilio",1981,NA,1.87581363416382e-06,NA
"pandalid",1981,NA,1.87581363416382e-06,NA
"ben_zooplankton",1981,NA,1.87581363416382e-06,NA
"snails_sea_stars",1981,NA,1.87581363416382e-06,NA
"herb_echinoderms",1981,NA,1.87581363416382e-06,NA
"misc_crabs",1981,NA,1.87581363416382e-06,NA
"structural_epifauna",1981,NA,1.87581363416382e-06,NA
"infauna",1981,NA,1.87581363416382e-06,NA
"jellyfish",1981,NA,1.87581363416382e-06,NA
"pel_zooplankton",1981,NA,1.87581363416382e-06,NA
"euphausiids",1981,NA,1.87581363416382e-06,NA
"copepods",1981,NA,1.87581363416382e-06,NA
"pelagic_microbes",1981,NA,1.87581363416382e-06,NA
"benthic_microbes",1981,NA,1.87581363416382e-06,NA
"lg_phytoplankton",1981,NA,1.87581363416382e-06,NA
"sm_phytoplankton",1981,NA,1.87581363416382e-06,NA
"discards_offal",1981,NA,1.87581363416382e-06,NA
"pelagic_detritus",1981,NA,1.87581363416382e-06,NA
"benthic_detritus",1981,NA,1.87581363416382e-06,NA
"outside",1982,NA,1.87581363416382e-06,NA
"transient_killers",1982,NA,1.87581363416382e-06,NA
"toothed_whales",1982,NA,1.87581363416382e-06,NA
"gray_whales",1982,NA,1.87581363416382e-06,NA
"baleen_whales",1982,NA,1.87581363416382e-06,NA
"pinnipeds",1982,NA,1.87581363416382e-06,NA
"walrus_bd_seals",1982,NA,1.87581363416382e-06,NA
"nf_seal_juv",1982,NA,1.87581363416382e-06,NA
"nf_seal_adu",1982,NA,1.87581363416382e-06,NA
"ice_seals",1982,NA,1.87581363416382e-06,NA
"oth_birds",1982,NA,1.87581363416382e-06,NA
"murres_puffins",1982,NA,1.87581363416382e-06,NA
"kittiwakes",1982,NA,1.87581363416382e-06,NA
"auklets",1982,NA,1.87581363416382e-06,NA
"fulmars",1982,NA,1.87581363416382e-06,NA
"albatross",1982,NA,1.87581363416382e-06,NA
"sharks",1982,NA,1.87581363416382e-06,NA
"pollock_juv",1982,NA,1.87581363416382e-06,NA
"pollock_adu",1982,955964,1.87581363416382e-06,95596.4
"pcod_juv",1982,NA,1.87581363416382e-06,NA
"pcod_adu",1982,61104,1.87581363416382e-06,6110.4
"herring",1982,21433.14667,1.87581363416382e-06,2143.314667
"arrowtooth_juv",1982,NA,1.87581363416382e-06,NA
"arrowtooth_adu",1982,NA,1.87581363416382e-06,NA
"kamchatka",1982,NA,1.87581363416382e-06,NA
"gr_turbot_juv",1982,NA,1.87581363416382e-06,NA
"gr_turbot_adu",1982,NA,1.87581363416382e-06,NA
"halibut_juv",1982,NA,1.87581363416382e-06,NA
"halibut_adu",1982,NA,1.87581363416382e-06,NA
"yf_sole",1982,95712,1.87581363416382e-06,9571.2
"fh_sole",1982,NA,1.87581363416382e-06,NA
"nr_sole",1982,NA,1.87581363416382e-06,NA
"ak_plaice",1982,NA,1.87581363416382e-06,NA
"oth_flatfish",1982,NA,1.87581363416382e-06,NA
"ak_skate",1982,NA,1.87581363416382e-06,NA
"oth_skate",1982,NA,1.87581363416382e-06,NA
"sablefish_juv",1982,NA,1.87581363416382e-06,NA
"sablefish_adu",1982,3238,1.87581363416382e-06,323.8
"eelpouts",1982,NA,1.87581363416382e-06,NA
"deep_demersals",1982,NA,1.87581363416382e-06,NA
"pac_ocean_perch",1982,205,1.87581363416382e-06,20.5
"oth_rockfish",1982,NA,1.87581363416382e-06,NA
"north_rockfish",1982,71,1.87581363416382e-06,7.1
"shortraker_rock",1982,242,1.87581363416382e-06,24.2
"rougheye_rock",1982,124,1.87581363416382e-06,12.4
"atka",1982,NA,1.87581363416382e-06,NA
"shallow_demersals",1982,NA,1.87581363416382e-06,NA
"lg_sculpins",1982,NA,1.87581363416382e-06,NA
"octopus",1982,NA,1.87581363416382e-06,NA
"squids",1982,NA,1.87581363416382e-06,NA
"salmon_returning",1982,NA,1.87581363416382e-06,NA
"salmon_smolts",1982,NA,1.87581363416382e-06,NA
"mycto_bathy",1982,NA,1.87581363416382e-06,NA
"capelin",1982,NA,1.87581363416382e-06,NA
"sandlance",1982,NA,1.87581363416382e-06,NA
"oth_forage",1982,NA,1.87581363416382e-06,NA
"bairdi",1982,2749.2,1.87581363416382e-06,274.92
"king_crabs",1982,7977.866663,1.87581363416382e-06,797.7866663
"opilio",1982,13510,1.87581363416382e-06,1351
"pandalid",1982,NA,1.87581363416382e-06,NA
"ben_zooplankton",1982,NA,1.87581363416382e-06,NA
"snails_sea_stars",1982,NA,1.87581363416382e-06,NA
"herb_echinoderms",1982,NA,1.87581363416382e-06,NA
"misc_crabs",1982,NA,1.87581363416382e-06,NA
"structural_epifauna",1982,NA,1.87581363416382e-06,NA
"infauna",1982,NA,1.87581363416382e-06,NA
"jellyfish",1982,NA,1.87581363416382e-06,NA
"pel_zooplankton",1982,NA,1.87581363416382e-06,NA
"euphausiids",1982,NA,1.87581363416382e-06,NA
"copepods",1982,NA,1.87581363416382e-06,NA
"pelagic_microbes",1982,NA,1.87581363416382e-06,NA
"benthic_microbes",1982,NA,1.87581363416382e-06,NA
"lg_phytoplankton",1982,NA,1.87581363416382e-06,NA
"sm_phytoplankton",1982,NA,1.87581363416382e-06,NA
"discards_offal",1982,NA,1.87581363416382e-06,NA
"pelagic_detritus",1982,NA,1.87581363416382e-06,NA
"benthic_detritus",1982,NA,1.87581363416382e-06,NA
"outside",1983,NA,1.87581363416382e-06,NA
"transient_killers",1983,NA,1.87581363416382e-06,NA
"toothed_whales",1983,NA,1.87581363416382e-06,NA
"gray_whales",1983,NA,1.87581363416382e-06,NA
"baleen_whales",1983,NA,1.87581363416382e-06,NA
"pinnipeds",1983,NA,1.87581363416382e-06,NA
"walrus_bd_seals",1983,NA,1.87581363416382e-06,NA
"nf_seal_juv",1983,NA,1.87581363416382e-06,NA
"nf_seal_adu",1983,NA,1.87581363416382e-06,NA
"ice_seals",1983,NA,1.87581363416382e-06,NA
"oth_birds",1983,NA,1.87581363416382e-06,NA
"murres_puffins",1983,NA,1.87581363416382e-06,NA
"kittiwakes",1983,NA,1.87581363416382e-06,NA
"auklets",1983,NA,1.87581363416382e-06,NA
"fulmars",1983,NA,1.87581363416382e-06,NA
"albatross",1983,NA,1.87581363416382e-06,NA
"sharks",1983,NA,1.87581363416382e-06,NA
"pollock_juv",1983,NA,1.87581363416382e-06,NA
"pollock_adu",1983,981450,1.87581363416382e-06,98145
"pcod_juv",1983,NA,1.87581363416382e-06,NA
"pcod_adu",1983,94801,1.87581363416382e-06,9480.1
"herring",1983,26236.68987,1.87581363416382e-06,2623.668987
"arrowtooth_juv",1983,NA,1.87581363416382e-06,NA
"arrowtooth_adu",1983,NA,1.87581363416382e-06,NA
"kamchatka",1983,NA,1.87581363416382e-06,NA
"gr_turbot_juv",1983,NA,1.87581363416382e-06,NA
"gr_turbot_adu",1983,NA,1.87581363416382e-06,NA
"halibut_juv",1983,NA,1.87581363416382e-06,NA
"halibut_adu",1983,NA,1.87581363416382e-06,NA
"yf_sole",1983,108385,1.87581363416382e-06,10838.5
"fh_sole",1983,NA,1.87581363416382e-06,NA
"nr_sole",1983,NA,1.87581363416382e-06,NA
"ak_plaice",1983,NA,1.87581363416382e-06,NA
"oth_flatfish",1983,NA,1.87581363416382e-06,NA
