"","Prey","Predator","Old_VV","New_VV","Rel_Change","Log_Ratio"
"1131","octopus","lingcod",1.97034225267124,1.99724659365936,0.0136546536276374,0.00589001853777827
"1132","pandalid_shrimp","lingcod",1.52319768485256,1.54156638870411,0.0120593039460466,0.00520596173491725
"1133","nonpandalid_shrimp","lingcod",2.75379311132565,2.65336503826553,-0.0364689971251235,-0.0161343067886396
"1134","motile_epifauna","lingcod",1.45148080839979,2,0.37790316511655,0.139218697736159
"1135","benthic_zooplankton","lingcod",1.71952879460816,1.71028579389991,-0.00537531022291271,-0.00234076438706127
"1136","infauna","lingcod",1.21517984233876,1.21934727299658,0.00342947645494296,0.00148685458858334
"1137","euphausiids","lingcod",2.31956638311456,2.3146577048298,-0.00211620513234678,-0.000920030041414509
"1138","pacific_hake","atka_mackerel",2,2,0,0
"1139","pacific_sandlance","atka_mackerel",1.60473625243531,1.59668560529429,-0.005016803931988,-0.0021842538437839
"1140","shallow_water_flatfish","atka_mackerel",1.61107880233262,1.61084561509199,-0.000144739810547412,-6.28642506220821e-05
"1141","shelf_demersal_fish","atka_mackerel",1.88922020061599,1.86958667249638,-0.0103923979392173,-0.00453697716191073
"1142","squid","atka_mackerel",2.16370260406474,2.17109948574463,0.00341862216461419,0.00148215671593613
"1143","pandalid_shrimp","atka_mackerel",1.52319768485256,1.54156638870411,0.0120593039460466,0.00520596173491725
"1144","nonpandalid_shrimp","atka_mackerel",2.75379311132565,2.65336503826553,-0.0364689971251235,-0.0161343067886396
"1145","motile_epifauna","atka_mackerel",1.45148080839979,2,0.37790316511655,0.139218697736159
"1146","benthic_zooplankton","atka_mackerel",1.71952879460816,1.71028579389991,-0.00537531022291271,-0.00234076438706127
"1147","sessile_epifauna","atka_mackerel",2,2,0,0
"1148","infauna","atka_mackerel",1.21517984233876,1.21934727299658,0.00342947645494296,0.00148685458858334
"1149","gelatinous_carnivores","atka_mackerel",2,2,0,0
"1150","other_gelatinous_zooplankton","atka_mackerel",2,2,0,0
"1151","pelagic_amphipods","atka_mackerel",2,2,0,0
"1152","euphausiids","atka_mackerel",2.31956638311456,2.3146577048298,-0.00211620513234678,-0.000920030041414509
"1153","large_copepods","atka_mackerel",2,2,0,0
"1154","small_copepods","atka_mackerel",2,2,0,0
"1155","macroalgae","atka_mackerel",2,2,0,0
"1156","detritus","atka_mackerel",2,2,0,0
"1157","shallow_water_flatfish","shelf_demersal_fish",1.48098413753242,1.47998057013675,-0.000677635479163441,-0.000294393106218358
"1158","deep_water_flatfish","shelf_demersal_fish",1.79634308002102,1.79435135842564,-0.0011087645881972,-0.000481797491768438
"1159","shelf_demersal_fish","shelf_demersal_fish",1.69991105833989,1.68329001066052,-0.00977759842070847,-0.00426725294674414
"1160","slope_demersal_fish","shelf_demersal_fish",1.78710656579218,1.78576412480995,-0.00075118127140561,-0.000326356472867589
"1161","octopus","shelf_demersal_fish",1.7637627581431,1.78360059688645,0.0112474530101956,0.00485744078101053
"1162","pandalid_shrimp","shelf_demersal_fish",1.41181233295471,1.42554343944657,0.00972587232122879,0.00420348437934301
"1163","nonpandalid_shrimp","shelf_demersal_fish",2.38042207296551,2.29915493228408,-0.0341398030224899,-0.01508573080515
"1164","motile_epifauna","shelf_demersal_fish",1.35536350862063,1.78576412480995,0.317553640371604,0.119768305283582
"1165","benthic_zooplankton","shelf_demersal_fish",1.56634583851261,1.5581170952087,-0.00525346516815572,-0.00228756503005868
"1166","sessile_epifauna","shelf_demersal_fish",1.78710656579218,1.78576412480995,-0.00075118127140561,-0.000326356472867589
"1167","infauna","shelf_demersal_fish",1.16936946673096,1.17235521799561,0.00255330017551381,0.00110747092491302
"1168","gelatinous_carnivores","shelf_demersal_fish",1.78710656579218,1.78576412480995,-0.00075118127140561,-0.000326356472867589
"1169","other_gelatinous_zooplankton","shelf_demersal_fish",1.78710656579218,1.78576412480995,-0.00075118127140561,-0.000326356472867589
"1170","mysids","shelf_demersal_fish",1.59986365184951,1.58150245026063,-0.0114767290122791,-0.00501310243266019
"1171","pelagic_amphipods","shelf_demersal_fish",1.78710656579218,1.78576412480995,-0.00075118127140561,-0.000326356472867589
"1172","euphausiids","shelf_demersal_fish",2.03863936414811,2.03301086086024,-0.00276091170751036,-0.00120070700637662
"1173","detritus","shelf_demersal_fish",1.78710656579218,1.78576412480995,-0.00075118127140561,-0.000326356472867589
"1174","slope_forage_fish","slope_demersal_fish",2,2,0,0
"1175","walleye_pollock_adult","slope_demersal_fish",1.4649846129216,1.48017611105139,0.01036973221138,0.00448032752107638
"1176","shelf_demersal_fish","slope_demersal_fish",1.88922020061599,1.86958667249638,-0.0103923979392173,-0.00453697716191073
"1177","squid","slope_demersal_fish",2.16370260406474,2.17109948574463,0.00341862216461419,0.00148215671593613
"1178","octopus","slope_demersal_fish",1.97034225267124,1.99724659365936,0.0136546536276374,0.00589001853777827
"1179","pandalid_shrimp","slope_demersal_fish",1.52319768485256,1.54156638870411,0.0120593039460466,0.00520596173491725
"1180","nonpandalid_shrimp","slope_demersal_fish",2.75379311132565,2.65336503826553,-0.0364689971251235,-0.0161343067886396
"1181","motile_epifauna","slope_demersal_fish",1.45148080839979,2,0.37790316511655,0.139218697736159
"1182","benthic_zooplankton","slope_demersal_fish",1.71952879460816,1.71028579389991,-0.00537531022291271,-0.00234076438706127
"1183","infauna","slope_demersal_fish",1.21517984233876,1.21934727299658,0.00342947645494296,0.00148685458858334
"1184","gelatinous_carnivores","slope_demersal_fish",2,2,0,0
"1185","other_gelatinous_zooplankton","slope_demersal_fish",2,2,0,0
"1186","mysids","slope_demersal_fish",1.7621123719706,1.74004708525129,-0.0125220656016556,-0.00547260008236879
"1187","pelagic_amphipods","slope_demersal_fish",2,2,0,0
"1188","euphausiids","slope_demersal_fish",2.31956638311456,2.3146577048298,-0.00211620513234678,-0.000920030041414509
"1189","large_copepods","slope_demersal_fish",2,2,0,0
"1190","small_copepods","slope_demersal_fish",2,2,0,0
"1191","detritus","slope_demersal_fish",2,2,0,0
"1192","slope_forage_fish","miscellaneous_deep_sea_fish",2,2,0,0
"1193","squid","miscellaneous_deep_sea_fish",2.16370260406474,2.17109948574463,0.00341862216461419,0.00148215671593613
"1194","octopus","miscellaneous_deep_sea_fish",1.97034225267124,1.99724659365936,0.0136546536276374,0.00589001853777827
"1195","pandalid_shrimp","miscellaneous_deep_sea_fish",1.52319768485256,1.54156638870411,0.0120593039460466,0.00520596173491725
"1196","nonpandalid_shrimp","miscellaneous_deep_sea_fish",2.75379311132565,2.65336503826553,-0.0364689971251235,-0.0161343067886396
"1197","infauna","miscellaneous_deep_sea_fish",1.21517984233876,1.21934727299658,0.00342947645494296,0.00148685458858334
"1198","pacific_hake","squid",2.06532610926589,1.98901686214331,-0.0369477956920367,-0.0163501703745562
"1199","pacific_sandlance","squid",1.64424131893894,1.59013212503424,-0.0329083044450103,-0.0145323459939694
"1200","pacific_capelin","squid",4.12100897890859,3.72420667892668,-0.0962876572249066,-0.0439697861463357
"1201","shelf_forage_fish","squid",1.66696083176594,1.63280950014676,-0.0204871830029746,-0.00898987685692785
"1202","miscellaneous_deep_sea_fish","squid",2.06532610926589,1.98901686214331,-0.0369477956920367,-0.0163501703745562
"1203","other_gelatinous_zooplankton","squid",2.06532610926589,1.98901686214331,-0.0369477956920367,-0.0163501703745562
"1204","mysids","squid",1.81189820805484,1.73191904609353,-0.0441410900489627,-0.0196062072549985
"1205","pelagic_amphipods","squid",2.06532610926589,1.98901686214331,-0.0369477956920367,-0.0163501703745562
"1206","euphausiids","squid",2.40576852084151,2.30021863802329,-0.0438736652773627,-0.0194847198076334
"1207","large_copepods","squid",2.06532610926589,1.98901686214331,-0.0369477956920367,-0.0163501703745562
"1208","large_microzooplankton","squid",2.06532610926589,3.64462284935342,0.764671851579351,0.246663958280231
"1209","motile_epifauna","octopus",1.46094734106664,2.02996565541729,0.38948584822723,0.142854127890561
"1210","infauna","octopus",1.21969167754603,1.22592015779592,0.00510660223772086,0.00221212574494747
"1211","motile_epifauna","tanner_crab",1.42455920779924,1.9370793979628,0.359774579643718,0.133466917979691
"1212","benthic_zooplankton","tanner_crab",1.67662361133427,1.66559418412926,-0.00657835612623658,-0.00286638217797696
"1213","sessile_epifauna","tanner_crab",1.9403704429963,1.9370793979628,-0.00169609109713109,-0.000737228384422601
"1214","infauna","tanner_crab",1.20234876366397,1.20554581052442,0.00265900124578033,0.00115325699111459
"1215","discards","tanner_crab",1.9403704429963,1.9370793979628,-0.00169609109713109,-0.000737228384422601
"1216","offal","tanner_crab",1.4769042156098,1.47706656933064,0.000109928402346471,4.77386746734655e-05
"1217","detritus","tanner_crab",1.9403704429963,1.9370793979628,-0.00169609109713109,-0.000737228384422601
"1218","motile_epifauna","king_crab",1.45148080839979,2,0.37790316511655,0.139218697736159
"1219","benthic_zooplankton","king_crab",1.71952879460816,1.71028579389991,-0.00537531022291271,-0.00234076438706127
"1220","sessile_epifauna","king_crab",2,2,0,0
"1221","infauna","king_crab",1.21517984233876,1.21934727299658,0.00342947645494296,0.00148685458858334
"1222","discards","king_crab",2,2,0,0
"1223","offal","king_crab",1.50714505029554,1.50909941075193,0.00129673016941001,0.0005627979373713
"1224","detritus","king_crab",2,2,0,0
"1225","benthic_zooplankton","pandalid_shrimp",1.67547353032479,1.66183809570783,-0.00813825725692829,-0.003548860656723
"1226","infauna","pandalid_shrimp",1.20200482433569,1.20438587214546,0.00198089704929783,0.000859441705715111
"1227","euphausiids","pandalid_shrimp",2.23877205468297,2.22498656082483,-0.00615761387109637,-0.00268248508158467
"1228","detritus","pandalid_shrimp",1.93877206219751,1.93179126119633,-0.00360063007781697,-0.00156655576359774
"1229","benthic_zooplankton","nonpandalid_shrimp",2.04019880552794,1.95358179849306,-0.0424551797600273,-0.0188408886623864
"1230","infauna","nonpandalid_shrimp",1.31107832883375,1.29448085386894,-0.0126594076034848,-0.00553300753025815
"1231","euphausiids","nonpandalid_shrimp",2.90765315553228,2.76497076154533,-0.0490713253454838,-0.0218520565280275
"1232","detritus","nonpandalid_shrimp",2.4456666825883,2.34253255053477,-0.0421701504901673,-0.0187116328651266
"1233","tanner_crab","motile_epifauna",1.49753690190577,1.47666851456249,-0.0139351406410877,-0.00609451798448403
"1234","pandalid_shrimp","motile_epifauna",1.54654376115682,1.54156638870411,-0.00321838448915523,-0.00139998067268923
"1235","nonpandalid_shrimp","motile_epifauna",2.83205069729037,2.65336503826553,-0.0630940890979813,-0.0283040210949335
"1236","motile_epifauna","motile_epifauna",1.47162674120486,2,0.359040267481509,0.133232324786901
"1237","benthic_zooplankton","motile_epifauna",1.75163553863316,1.71028579389991,-0.0236063632081334,-0.0103750595653616
"1238","sessile_epifauna","motile_epifauna",2.04462190292535,2,-0.0218240364448341,-0.00958301318066471
"1239","infauna","motile_epifauna",1.22478157637509,1.21934727299658,-0.00443695715491854,-0.00193123358448957
"1240","macroalgae","motile_epifauna",2.04462190292535,2,-0.0218240364448341,-0.00958301318066471
"1241","discards","motile_epifauna",2.04462190292535,2,-0.0218240364448341,-0.00958301318066471
"1242","offal","motile_epifauna",1.5297748274989,1.50909941075193,-0.0135153333518808,-0.00590966078367442
"1243","detritus","motile_epifauna",2.04462190292535,2,-0.0218240364448341,-0.00958301318066471
"1244","benthic_microbes","benthic_zooplankton",1.98853416426741,1.98960177105369,0.000536881289474378,0.000233102012998803
"1245","detritus","benthic_zooplankton",1.98853416426741,1.98960177105369,0.000536881289474378,0.000233102012998803
"1246","benthic_zooplankton","sessile_epifauna",1.71952879460816,1.71028579389991,-0.00537531022291271,-0.00234076438706127
"1247","benthic_microbes","sessile_epifauna",2,2,0,0
"1248","detritus","sessile_epifauna",2,2,0,0
"1249","benthic_zooplankton","infauna",1.7043797116224,1.6954760018189,-0.00522401771318226,-0.00227470881245675
"1250","benthic_microbes","infauna",1.97894582802067,1.97914953078296,0.000102934986597969,4.4701796024364e-05
"1251","detritus","infauna",1.97894582802067,1.97914953078296,0.000102934986597969,4.4701796024364e-05
"1252","pacific_herring_juvenile","gelatinous_carnivores",1.66064644280173,1.66245629488044,0.0010898479243131,0.000473057206233786
"1253","pacific_sandlance","gelatinous_carnivores",1.60473625243531,1.59668560529429,-0.005016803931988,-0.0021842538437839
"1254","pacific_capelin","gelatinous_carnivores",3.92962779355821,3.7544592849742,-0.0445763613722313,-0.0198040178165347
"1255","shelf_forage_fish","gelatinous_carnivores",1.62606259807669,1.63983691721433,0.00847096486563648,0.00366339885006381
"1256","pacific_cod_adult","gelatinous_carnivores",1.80463912050554,1.79259262624943,-0.00667529264950151,-0.00290876201892274
"1257","miscellaneous_deep_sea_fish","gelatinous_carnivores",2,2,0,0
"1258","squid","gelatinous_carnivores",2.16370260406474,2.17109948574463,0.00341862216461419,0.00148215671593613
"1259","other_gelatinous_zooplankton","gelatinous_carnivores",2,2,0,0
"1260","euphausiids","gelatinous_carnivores",2.31956638311456,2.3146577048298,-0.00211620513234678,-0.000920030041414509
"1261","large_copepods","gelatinous_carnivores",2,2,0,0
"1262","large_microzooplankton","gelatinous_carnivores",2,3.67399166847594,0.836995834237969,0.264108171455773
"1263","small_microzooplankton","gelatinous_carnivores",2,2,0,0
"1264","large_phytoplankton","gelatinous_carnivores",2,2,0,0
"1265","small_phytoplankton","gelatinous_carnivores",2,2,0,0
"1266","large_copepods","other_gelatinous_zooplankton",2,2,0,0
"1267","small_microzooplankton","other_gelatinous_zooplankton",2,2,0,0
"1268","large_phytoplankton","other_gelatinous_zooplankton",2,2,0,0
"1269","small_phytoplankton","other_gelatinous_zooplankton",2,2,0,0
"1270","large_copepods","mysids",1.93003361492156,1.90467897962959,-0.0131368879256555,-0.00574308420340984
"1271","small_microzooplankton","mysids",1.93003361492156,1.90467897962959,-0.0131368879256555,-0.00574308420340984
"1272","large_phytoplankton","mysids",1.93003361492156,1.90467897962959,-0.0131368879256555,-0.00574308420340984
"1273","small_phytoplankton","mysids",1.93003361492156,1.90467897962959,-0.0131368879256555,-0.00574308420340984
"1274","large_copepods","pelagic_amphipods",2,2,0,0
"1275","small_microzooplankton","pelagic_amphipods",2,2,0,0
"1276","large_phytoplankton","pelagic_amphipods",2,2,0,0
"1277","small_phytoplankton","pelagic_amphipods",2,2,0,0
"1278","small_copepods","euphausiids",7.3423373036216,6.81418093276183,-0.0719330029416198,-0.0324206709767219
"1279","large_microzooplankton","euphausiids",7.3423373036216,16.5470713732168,1.25365175814723,0.352886808249819
"1280","large_phytoplankton","euphausiids",7.3423373036216,6.81418093276183,-0.0719330029416198,-0.0324206709767219
"1281","large_microzooplankton","large_copepods",2,3.67399166847594,0.836995834237969,0.264108171455773
"1282","small_microzooplankton","large_copepods",2,2,0,0
"1283","large_phytoplankton","large_copepods",2,2,0,0
"1284","small_phytoplankton","large_copepods",2,2,0,0
"1285","large_microzooplankton","small_copepods",2,3.67399166847594,0.836995834237969,0.264108171455773
"1286","small_microzooplankton","small_copepods",2,2,0,0
"1287","large_phytoplankton","small_copepods",2,2,0,0
"1288","small_phytoplankton","small_copepods",2,2,0,0
"1289","small_microzooplankton","large_microzooplankton",2,1.69497971031079,-0.152510144844606,-0.0718654917991007
"1290","large_phytoplankton","large_microzooplankton",2,1.69497971031079,-0.152510144844606,-0.0718654917991007
"1291","small_phytoplankton","large_microzooplankton",2,1.69497971031079,-0.152510144844606,-0.0718654917991007
"1292","small_phytoplankton","small_microzooplankton",2,2,0,0
"1293","detritus","benthic_microbes",2,2,0,0
